Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,45.88,54.12,22504
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,1.18,98.82,22532
Fixed East-West Peak Canopy,0,3,20,30,40330,4.81,51.69,43.49,21141
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,46.43,53.57,21183
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,5.97,94.03,21275
Fixed East-West Peak Canopy,0,3,20,45,40330,8.43,44.12,47.45,19044
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,44.41,55.59,19103
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,14.71,85.29,19284
Fixed East-West Peak Canopy,0,3,30,15,60496,27.78,41.57,30.65,33729
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,61.37,38.63,33761
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,31.96,68.04,33801
Fixed East-West Peak Canopy,0,3,30,30,60496,36.62,29.97,33.4,31576
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,60.29,39.71,31650
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,41.88,58.12,31777
Fixed East-West Peak Canopy,0,3,30,45,60496,40.7,21.54,37.76,28102
Fixed East-West Peak Canopy,25,3,30,45,60496,0.0,57.79,42.21,28315
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,45.71,54.29,28650
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.0,100.0,11264
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,11267
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,11280
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,10635
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,10645
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,10685
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,9697
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,9704
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,9764
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,61.18,38.82,22487
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,29.5,70.5,22507
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,22532
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,56.15,43.85,21147
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,27.09,72.91,21158
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,21244
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,50.88,49.12,19035
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,26.08,73.92,19105
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,19283
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,74.51,25.49,33747
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,57.32,42.68,33768
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,0.0,100.0,33783
Fixed East-West Peak Canopy,0,4.5,30,30,60496,0.42,69.4,30.18,31608
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,54.83,45.17,31637
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,0.77,99.23,31784
Fixed East-West Peak Canopy,0,4.5,30,45,60496,8.43,57.95,33.62,28118
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,54.37,45.63,28320
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,17.33,82.67,28645
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,0.12,99.88,11268
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,11259
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,11271
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.0,100.0,10644
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,10647
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,10663
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,9711
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,9724
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,9773
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,60.92,39.08,22506
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,37.48,62.52,22523
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,22525
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,56.42,43.58,21135
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,35.47,64.53,21182
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,21238
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,52.84,47.16,19035
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,35.0,65.0,19122
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,0.0,100.0,19299
Fixed East-West Peak Canopy,0,4,30,15,60496,4.84,67.25,27.91,33737
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,58.76,41.24,33765
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,6.67,93.33,33757
Fixed East-West Peak Canopy,0,4,30,30,60496,13.8,54.62,31.58,31593
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,57.42,42.58,31668
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,17.16,82.84,31799
Fixed East-West Peak Canopy,0,4,30,45,60496,23.13,41.41,35.45,28147
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,55.72,44.28,28285
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,30.92,69.08,28655
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,6123
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,6223
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,6320
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,11360
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,11742
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,12158
Bifacial Solar Fence,0,1,30,90,82481,0.0,0.0,100.0,15629
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,16534
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,17493
